IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2011,FALSE,,,,,,,,,,,,,12.21,,,,,,12.2,,"Annual Health Report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2011,FALSE,,,,,,,,,,,,,12.39,,,,,,12.4,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2011,TRUE,,,,,,,,,,,,,13,,,,,,13,,"WHO AFRO regional observatory, data extracted on December 7 2020",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,FALSE,,,,,,,,,,,,,13.2,,,,,,13.2,,"Statistical DB, Laos Statistical Information Service",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2011,FALSE,,,,,,,,,,,,,13.54,,,,,,13.5,,"Iran Statistical Yearbook, Statistical Center of Iran",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2011,FALSE,,,,,,,,,,,,,133.8,,,,,,133.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2011,FALSE,,,,,,,,,,,,,14.32,,,,,,14.3,,"Egypt in figures, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2011,FALSE,,,,,,,,,,,,,14.62,,,,,,14.6,,"Annual Health Report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2011,FALSE,,,,,,,,,,,,,14.7,,,,,,14.7,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2011,FALSE,,,,,,,,,,,,,14.87,,,,,,14.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2011,FALSE,,,,,,,,,,,,,15.43,,,,,,15.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2011,FALSE,,,,,,,,,,,,,15.5,,,,,,15.5,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2011,FALSE,,,,,,,,,,,,,15.84,,,,,,15.8,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2011,FALSE,,,,,,,,,,,,,16.11,,,,,,16.1,,"INEC, Bancos de datos abiertos, Estadisticas Sociodemograficas y Sociales",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2011,FALSE,,,,,,,,,,,,,16.92,,,,,,16.9,,"Annuaire Statistique de l'Algerie, Office National des Statistiques",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2011,FALSE,,,,,,,,,,,,,16.87,,,,,,16.9,,"Statistical Yearbook of Jordan, Department of Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,FALSE,,,,,,,,,,,,,17.79,,,,,,17.8,,"Tunisie en chiffres, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2011,FALSE,,,,,,,,,,,,,17.9,,,,,,17.9,,"Statistical Yearbook, National Statistics Bureau",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2011,FALSE,,,,,,,,,,,,,17.93,,,,,,17.9,,"National Health Profile, Central Bureau of Health Intelligence",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2011,FALSE,,,,,,,,,,,,,18.09,,,,,,18.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2011,FALSE,,,,,,,,,,,,,18.23,,,,,,18.2,,"Zimbabwe National Health Profile, Zimbabwe Natonal Statistics Agency",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MCO,Monaco,Year,2011,FALSE,,,,,,,,,,,,,183.2,,,,,,183.2,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,FALSE,,,,,,,,,,,,,18.98,,,,,,19,,"Health facts, Ministry of Health Malaysia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2011,FALSE,,,,,,,,,,,,,19.08,,,,,,19.1,,"Health Status Report, Ministry of health and medical services",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2011,FALSE,,,,,,,,,,,,,19.47,,,,,,19.5,,"Annual Statistical Book, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2011,TRUE,,,,,,,,,,,,,19.59,,,,,,19.6,,"Annuaire statistique, Ministere de la sante",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2011,FALSE,,,,,,,,,,,,,2.45,,,,,,2.5,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,FALSE,,,,,,,,,,,,,2.59,,,,,,2.6,,"Statistical yearbook, Central Bureau of Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2011,FALSE,,,,,,,,,,,,,20.51,,,,,,20.5,,"Health statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2011,FALSE,,,,,,,,,,,,,20.49,,,,,,20.5,,"Anuario estatistico, Instituto Nacional de Estatistica Cabo Verde",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2011,FALSE,,,,,,,,,,,,,20.73,,,,,,20.7,,"INEC, Servicios de Salud",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2011,FALSE,,,,,,,,,,,,,21.04,,,,,,21,,"SingStat Table builder, Statistics Singapore",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2011,FALSE,,,,,,,,,,,,,20.97,,,,,,21,,"Statistical yearbook, National Statistical Office",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2011,FALSE,,,,,,,,,,,,,21.33,,,,,,21.3,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,FALSE,,,,,,,,,,,,,22.13,,,,,,22.1,,"Data on Health, Culture, Sport, Living standards, Social order, Safety and Environment, General Statistics Office of Vietnam",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,FALSE,,,,,,,,,,,,,22.3,,,,,,22.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2011,FALSE,,,,,,,,,,,,,22.97,,,,,,23,,"Federalno ministarstvo zdravstva, FBIH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2011,FALSE,,,,,,,,,,,,,24.81,,,,,,24.8,,"Statistics Bostwana, Data portal",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2011,FALSE,,,,,,,,,,,,,25.11,,,,,,25.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2011,FALSE,,,,,,,,,,,,,25.29,,,,,,25.3,,"Annual bulletin of health statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2011,FALSE,,,,,,,,,,,,,25.39,,,,,,25.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2011,FALSE,,,,,,,,,,,,,25.51,,,,,,25.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2011,FALSE,,,,,,,,,,,,,26.09,,,,,,26.1,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2011,FALSE,,,,,,,,,,,,,26.22,,,,,,26.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,FALSE,,,,,,,,,,,,,26.42,,,,,,26.4,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2011,FALSE,,,,,,,,,,,,,26.95,,,,,,27,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2011,FALSE,,,,,,,,,,,,,27.3,,,,,,27.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2011,FALSE,,,,,,,,,,,,,27.98,,,,,,28,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,FALSE,,,,,,,,,,,,,28.24,,,,,,28.2,,Brunei Darussalam Health Information Booklet,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2011,FALSE,,,,,,,,,,,,,28.18,,,,,,28.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2011,FALSE,,,,,,,,,,,,,28.42,,,,,,28.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2011,FALSE,,,,,,,,,,,,,28.75,,,,,,28.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2011,FALSE,,,,,,,,,,,,,28.87,,,,,,28.9,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2011,FALSE,,,,,,,,,,,,,29.45,,,,,,29.4,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2011,TRUE,,,,,,,,,,,,,3,,,,,,3,,"WHO AFRO regional observatory, data extracted on December 7 2020",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2011,FALSE,,,,,,,,,,,,,3.22,,,,,,3.2,,"Annuaire des statistiques du secteur santÃ©, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2011,FALSE,,,,,,,,,,,,,30.47,,,,,,30.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2011,FALSE,,,,,,,,,,,,,30.54,,,,,,30.5,,"Statistics Suriname, Statistical yearbook",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2011,FALSE,,,,,,,,,,,,,31.26,,,,,,31.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2011,FALSE,,,,,,,,,,,,,32.71,,,,,,32.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2011,FALSE,,,,,,,,,,,,,32.89,,,,,,32.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,FALSE,,,,,,,,,,,,,32.89,,,,,,32.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2011,FALSE,,,,,,,,,,,,,32.97,,,,,,33,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2011,FALSE,,,,,,,,,,,,,33.43,,,,,,33.4,,"Health statistics report, Ministry of health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2011,FALSE,,,,,,,,,,,,,33.57,,,,,,33.6,,"Seychelles in figures, national bureau of statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2011,FALSE,,,,,,,,,,,,,33.7,,,,,,33.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2011,FALSE,,,,,,,,,,,,,34.5,,,,,,34.5,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,FALSE,,,,,,,,,,,,,34.79,,,,,,34.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SMR,San Marino,Year,2011,FALSE,,,,,,,,,,,,,34.77,,,,,,34.8,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2011,FALSE,,,,,,,,,,,,,35.45,,,,,,35.4,,"Annual Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2011,FALSE,,,,,,,,,,,,,37,,,,,,37,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2011,FALSE,,,,,,,,,,,,,37.83,,,,,,37.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2011,FALSE,,,,,,,,,,,,,38.7,,,,,,38.7,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2011,FALSE,,,,,,,,,,,,,39.03,,,,,,39,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2011,FALSE,,,,,,,,,,,,,39.73,,,,,,39.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2011,FALSE,,,,,,,,,,,,,4.43,,,,,,4.4,,"Pakistan statistical yearbook, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2011,FALSE,,,,,,,,,,,,,4.47,,,,,,4.5,,"Afghanistan Statistical Yearbook, National Statistic and Information Authority",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2011,FALSE,,,,,,,,,,,,,4.9,,,,,,4.9,,"INSAE, Annuaire statistique",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DMA,Dominica,Year,2011,FALSE,,,,,,,,,,,,,40.15,,,,,,40.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2011,FALSE,,,,,,,,,,,,,40.36,,,,,,40.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2011,FALSE,,,,,,,,,,,,,40.74,,,,,,40.7,,Special calculations provided by The State Statistical Committee of the Republic of Azerbaijan during 2021 SDG 3.8.1 country consultation,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2011,FALSE,,,,,,,,,,,,,41.78,,,,,,41.8,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,FALSE,,,,,,,,,,,,,41.95,,,,,,41.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2011,FALSE,,,,,,,,,,,,,43.06,,,,,,43.1,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2011,FALSE,,,,,,,,,,,,,44.05,,,,,,44.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2011,FALSE,,,,,,,,,,,,,44.25,,,,,,44.2,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2011,FALSE,,,,,,,,,,,,,45.16,,,,,,45.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,FALSE,,,,,,,,,,,,,45.96,,,,,,46,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2011,FALSE,,,,,,,,,,,,,48.11,,,,,,48.1,,"Open data, the State Committee of the Republic of Uzbekistan on Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2011,FALSE,,,,,,,,,,,,,49.01,,,,,,49,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2011,FALSE,,,,,,,,,,,,,49.77,,,,,,49.8,,"Statistical yearbook of the Kyrgyz Republic, National Statistical Committee of the Kyrgyz Republic",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,FALSE,,,,,,,,,,,,,5.45,,,,,,5.5,,"Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2011,FALSE,,,,,,,,,,,,,5.67,,,,,,5.7,,SecretarÃ­a de Salud / Ãrea EstadÃ­stica de la Salud/ Actividades Hospitalarias,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2011,FALSE,,,,,,,,,,,,,5.72,,,,,,5.7,,"Annuaire des statistiques du Togo, INSEED",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2011,FALSE,,,,,,,,,,,,,50.23,,,,,,50.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,FALSE,,,,,,,,,,,,,50.48,,,,,,50.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2011,FALSE,,,,,,,,,,,,,51.54,,,,,,51.5,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
